uniprot_id,Master.Protein.Descriptions,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,protein_desc,gene_name
Q86XP3,ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1,-0.4527774350245517,-0.7843022638767418,-0.12125260617236155,6.533164230761906,-2.843193806743194,0.009843535300690234,0.09488801502410164,-2.7538596266654625,ATP-dependent RNA helicase DDX42 ,DDX42 
O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,0.4409635261034901,0.11797677835697434,0.7639502738500059,7.064760574549399,2.842207062870415,0.009865327363564526,0.09488801502410164,-2.755841163367679,Splicing factor 3B subunit 1 ,SF3B1 
P46821,Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2,0.5688357938173526,0.15111025625811952,0.9865613313765857,7.541482015855601,2.834873204502869,0.010028745161190573,0.09488801502410164,-2.7705600113992457,Microtubule-associated protein 1B ,MAP1B 
Q5T4S7,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1,0.5833480188127367,0.1542370811337705,1.0124589564917028,6.868015541702394,2.830061621167018,0.010137361545046172,0.09488801502410164,-2.780208364905013,E3 ubiquitin-protein ligase UBR4 ,UBR4 
O95793,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2,0.3717134932197002,0.0980843173924677,0.6453426690469327,7.2887234848872655,2.828027791601761,0.010183610135915781,0.09488801502410164,-2.784284669691133,Double-stranded RNA-binding protein Staufen homolog 1 ,STAU1 
P67809,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3,0.7237789974712884,0.19081545760718366,1.256742537335393,6.994244118959306,2.82713290823651,0.010204023252086882,0.09488801502410164,-2.786077862936693,Nuclease-sensitive element-binding protein 1 ,YBX1 
P53621,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2,0.581968279727696,0.152903317849776,1.011033241605616,7.250726664327405,2.823670471994123,0.010283373285716626,0.09488801502410164,-2.7930138151673223,Coatomer subunit alpha ,COPA 
P62979,Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2,0.781810625061646,0.20456822592154067,1.3590530242017513,8.2148326470718,2.8195584004995937,0.010378376643261118,0.09488801502410164,-2.801246608067289,Ubiquitin-40S ribosomal protein S27a ,RPS27A 
Q07065,Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2,0.524605968117681,0.13568133821666417,0.9135305980186978,7.2373782776985935,2.8080544770357543,0.010648628201894652,0.09637546332219807,-2.8242524894912013,Cytoskeleton-associated protein 4 ,CKAP4 
P35580,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3,-0.38395499782715026,-0.6700043983964649,-0.09790559725783565,7.322798256613581,-2.7943257454288153,0.010979933674515337,0.09838020572365742,-2.851656677817508,Myosin-10 ,MYH10 
E9PRG8,Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=1,0.39889622948663267,0.09869661081077857,0.6990958481624867,6.884570828084361,2.766225268091553,0.011688945706198203,0.10369599359161971,-2.907572828598112,Uncharacterized protein C11orf98 ,C11orf98 
P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3",-0.5852140642366743,-1.0267716289229272,-0.14365649955042148,6.841880253940406,-2.7590855995201706,0.011875914153135944,0.1039909125632929,-2.9217415993360567,"NADPH:adrenodoxin oxidoreductase, mitochondrial ",FDXR 
P12268,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2,0.5348071032745064,0.13084909332042677,0.9387651132285861,7.466742409194653,2.7561236133073237,0.011954312493324966,0.1039909125632929,-2.92761510420846,Inosine-5'-monophosphate dehydrogenase 2 ,IMPDH2 
P82675,"28S ribosomal protein S5, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS5 PE=1 SV=2",-0.5629750763033571,-0.9892516570585073,-0.13669849554820696,7.204577985563588,-2.749384272357686,0.012134528455778044,0.10454362977285699,-2.940968859638252,"28S ribosomal protein S5, mitochondrial ",MRPS5 
P32969,60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1,0.6696679403494754,0.16045567836904384,1.178880202329907,7.908517792533215,2.73777910188575,0.012450929029931614,0.10497560632973345,-2.963930976510722,60S ribosomal protein L9 ,RPL9 
Q12996,Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1,-0.568213424736424,-1.000285878529721,-0.136140970943127,6.7955925288202526,-2.737742891660547,0.012451928415246786,0.10497560632973345,-2.9640025565460015,Cleavage stimulation factor subunit 3 ,CSTF3 
Q9BPX3,Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1,-0.5127951515482063,-0.9031609615921091,-0.12242934150430351,6.866110735158456,-2.7347012312027017,0.012536149416608794,0.10497560632973345,-2.970013812153673,Condensin complex subunit 3 ,NCAPG 
O95239,Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3,0.5055815412864749,0.11952344409410659,0.8916396384788432,6.669681211413701,2.7263166309879394,0.012771122184834411,0.10535515383918437,-2.98656925817543,Chromosome-associated kinesin KIF4A ,KIF4A 
P30084,"Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",0.5736873653326288,0.13480525575045127,1.0125694749148062,7.2395371717097845,2.721229413502519,0.012915719863473155,0.10535515383918437,-2.9966031448276857,"Enoyl-CoA hydratase, mitochondrial ",ECHS1 
Q08945,FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1,0.6498422167104768,0.15201735384514042,1.1476670795758133,7.161930784508695,2.717497091836571,0.013022793102879918,0.10535515383918437,-3.0039594308807196,FACT complex subunit SSRP1 ,SSRP1 
O75691,Small subunit processome component 20 homolog OS=Homo sapiens OX=9606 GN=UTP20 PE=1 SV=3,-0.5056912256347901,-0.8933340005958643,-0.11804845067371583,7.271170715747034,-2.715760538101736,0.013072898162339785,0.10535515383918437,-3.0073806053694305,Small subunit processome component 20 homolog ,UTP20 
Q7L014,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2,0.5421660173792807,0.1260534016523256,0.9582786331062358,7.1011330507152595,2.7124338711934874,0.013169394229898046,0.10535515383918437,-3.013931754770238,Probable ATP-dependent RNA helicase DDX46 ,DDX46 
Q9Y4W2,Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2,-0.5770984826212608,-1.0212789582923458,-0.1329180069501758,7.302441186941867,-2.7047567709701577,0.013394667576950446,0.10546580525697127,-3.029036556736431,Ribosomal biogenesis protein LAS1L ,LAS1L 
B5ME19,Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=3 SV=1,-0.3828299890859705,-0.6779644597468484,-0.08769551842509266,7.49664404496216,-2.7003730410132665,0.013524935632776408,0.10546580525697127,-3.037653066204857,Eukaryotic translation initiation factor 3 subunit C-like protein ,EIF3CL 
P11388,DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3,0.3639440702197333,0.0833295792228072,0.6445585612166593,7.301839299204717,2.6999909130954505,0.013536347772937161,0.10546580525697127,-3.0384038684754366,DNA topoisomerase 2-alpha ,TOP2A 
P53999,Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3,0.7349227934982187,0.16604581694025733,1.3037997700561799,7.22869264020031,2.689435348959355,0.013855218303887884,0.10701961724382367,-3.059124562197257,Activated RNA polymerase II transcriptional coactivator p15 ,SUB1 
Q9Y383,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens OX=9606 GN=LUC7L2 PE=1 SV=2,0.45153696694258877,0.09942016801606618,0.8036537658691114,7.418714590495578,2.6695884548818065,0.014474125228830039,0.11021977949061615,-3.0979850572099927,Putative RNA-binding protein Luc7-like 2 ,LUC7L2 
P31942,Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2,0.5363176943229027,0.11788363158022691,0.9547517570655784,8.085333546159683,2.668288862663701,0.014515551316844537,0.11021977949061615,-3.1005251168574905,Heterogeneous nuclear ribonucleoprotein H3 ,HNRNPH3 
Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2,-0.46690746547120177,-0.8328788164740792,-0.10093611446832434,7.056483176782954,-2.655959680678297,0.01491417656841273,0.11229497651510761,-3.1245944093544074,Constitutive coactivator of PPAR-gamma-like protein 1 ,FAM120A 
Q96HA7,Tonsoku-like protein OS=Homo sapiens OX=9606 GN=TONSL PE=1 SV=2,0.6770854697015148,0.14463379737744908,1.2095371420255807,4.757812499819044,2.6472871257973036,0.015200751851381396,0.11300155461017604,-3.1414944358724117,Tonsoku-like protein ,TONSL 
P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",-0.5643218468382901,-1.0083964085792743,-0.12024728509730587,7.337399347548641,-2.645505792977287,0.015260254584633148,0.11300155461017604,-3.144962520178773,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial ",DLST 
Q92598,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,0.4134084499491768,0.08752467871374953,0.739292221184604,6.909843775649357,2.6409146446246994,0.015414630814919377,0.113209091886621,-3.153896056904428,Heat shock protein 105 kDa ,HSPH1 
Q13247,Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2,0.5861865210119542,0.12068309978801256,1.0516899422358958,7.6611020435878086,2.6215050569136973,0.0160837126341945,0.1162943306750924,-3.1915835377464425,Serine/arginine-rich splicing factor 6 ,SRSF6 
Q96IF1,LIM domain-containing protein ajuba OS=Homo sapiens OX=9606 GN=AJUBA PE=1 SV=1,-0.480628852178943,-0.862849864497651,-0.09840783986023505,6.564007684107716,-2.617779296781413,0.016215241003520092,0.1162943306750924,-3.198802896513651,LIM domain-containing protein ajuba ,AJUBA 
P05198,Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3,0.4679929311236787,0.09578513446543313,0.8402007277819242,7.608412229007082,2.6175294476874242,0.01622409747141356,0.1162943306750924,-3.1992868528020524,Eukaryotic translation initiation factor 2 subunit 1 ,EIF2S1 
Q8IY67,Ribonucleoprotein PTB-binding 1 OS=Homo sapiens OX=9606 GN=RAVER1 PE=1 SV=1,-0.5715721623293992,-1.0316793449907786,-0.11146497966801988,6.831081027106877,-2.5861267409172704,0.01737425980610246,0.12355029195450637,-3.2599386745212495,Ribonucleoprotein PTB-binding 1 ,RAVER1 
P62826,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,0.31538814520061825,0.060701140131045994,0.5700751502701905,7.515457637936317,2.577960909387924,0.01768567897380761,0.12477455401993401,-3.2756527813205274,GTP-binding nuclear protein Ran ,RAN 
Q06787,Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1,0.7153673500369633,0.1352475832070813,1.2954871168668451,7.420698548779946,2.567137909395259,0.01810652736448005,0.12482635527077746,-3.2964431499030007,Synaptic functional regulator FMR1 ,FMR1 
P27695,DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2,-0.5003856919656716,-0.906746273534528,-0.09402511039681527,7.129580551106494,-2.563486642885693,0.018250615848781935,0.12482635527077746,-3.3034474192522487,DNA-(apurinic or apyrimidinic site) lyase ,APEX1 
Q07157,Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3,-0.653307273698864,-1.1841406538516068,-0.12247389354612126,5.872584637605991,-2.5621055546292792,0.018305397419696327,0.12482635527077746,-3.30609550892766,Tight junction protein ZO-1 ,TJP1 
Q9NVU7,Protein SDA1 homolog OS=Homo sapiens OX=9606 GN=SDAD1 PE=1 SV=3,-0.4217522664434442,-0.7650548813009543,-0.07844965158593403,7.621553075251435,-2.5575142538432742,0.018488625870910977,0.12482635527077746,-3.314893819754829,Protein SDA1 homolog ,SDAD1 
Q15003,Condensin complex subunit 2 OS=Homo sapiens OX=9606 GN=NCAPH PE=1 SV=3,0.3348294004757491,0.06210306895909584,0.6075557319924023,7.216381940141353,2.55584353585812,0.0185557267705592,0.12482635527077746,-3.31809349786367,Condensin complex subunit 2 ,NCAPH 
Q14011,Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1,-0.5043566133862792,-0.9154772668329911,-0.09323595993956735,8.30741353716217,-2.5539134426048786,0.01863352955664667,0.12482635527077746,-3.321788641132155,Cold-inducible RNA-binding protein ,CIRBP 
P07237,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3,0.6287251510725019,0.11605457541725483,1.141395726727749,7.736704752177029,2.5530551177230696,0.01866822723915645,0.12482635527077746,-3.3234314545303003,Protein disulfide-isomerase ,P4HB 
P61313,60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2,0.4585736634254022,0.083743576565607325,0.833403750285197,7.487741245992755,2.546903055687954,0.018918704373679058,0.1249464866324356,-3.3351983961696736,60S ribosomal protein L15 ,RPL15 
Q16658,Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,0.3803535198906584,0.06932109667773595,0.6913859431035809,7.482409044927778,2.5457721133875704,0.01896509172099469,0.1249464866324356,-3.3373600064073208,Fascin ,FSCN1 
P61221,ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1,0.8247210542690137,0.1460896366570913,1.5033524718809361,7.099556548261883,2.529943772751015,0.019625612346984473,0.12835436980217582,-3.3675633146436494,ATP-binding cassette sub-family E member 1 ,ABCE1 
P56192,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS PE=1 SV=2",0.4679701278039175,0.08233379040401917,0.8536064652038158,7.055108870754529,2.526259333252814,0.019782428628116328,0.12839637501704373,-3.374580428436187,"Methionine--tRNA ligase, cytoplasmic ",MARS 
O75390,"Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2",0.4381752357330172,0.07661105384534711,0.7997394176206873,7.278475497437059,2.5229008160551785,0.019926395107737378,0.12839637501704373,-3.380972359536105,"Citrate synthase, mitochondrial ",CS 
Q8IWZ3,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1,0.5194762010039272,0.08994346048103607,0.9490089415268184,6.466844397927654,2.51771827356282,0.0201504771570122,0.12839637501704373,-3.390827411896313,Ankyrin repeat and KH domain-containing protein 1 ,ANKHD1 
P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5,0.34383912742526823,0.05835088196020399,0.6293273728903325,7.506049801735864,2.5072914145977316,0.02060847835135795,0.12839637501704373,-3.4106240723283148,Bifunctional glutamate/proline--tRNA ligase ,EPRS 
P52292,Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1,0.5153072661387669,0.08733862796702435,0.9432759043105094,7.677608470730783,2.506640605653245,0.020637385772341182,0.12839637501704373,-3.4118583369865227,Importin subunit alpha-1 ,KPNA2 
Q13442,28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1,0.3737032026943273,0.06328980784565952,0.684116597542995,7.698769515401707,2.5062484156822475,0.020654824252711698,0.12839637501704373,-3.4126020503042933,28 kDa heat- and acid-stable phosphoprotein ,PDAP1 
P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4,0.41647452902401716,0.06992609170898628,0.763022966339048,7.4753267855428644,2.5018556585913916,0.020851089531433737,0.12839637501704373,-3.4209280465768215,T-complex protein 1 subunit beta ,CCT2 
P0DMV9,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1,0.5870018107666628,0.09845667220734611,1.0755469493259795,7.220203697015916,2.501338651448102,0.020874303422586872,0.12839637501704373,-3.421907490610337,Heat shock 70 kDa protein 1B ,HSPA1B 
Q8WU90,Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1,0.4072919101335708,0.06817130110466274,0.7464125191624789,7.209704657625247,2.5002840450781942,0.020921730750545074,0.12839637501704373,-3.423905070768136,Zinc finger CCCH domain-containing protein 15 ,ZC3H15 
Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1,0.3598926289438451,0.05923652248065281,0.6605487354070374,7.628724007083775,2.4919577337538823,0.02129973138099406,0.12982693413177332,-3.4396612806771083,Protein disulfide-isomerase A6 ,PDIA6 
Q9Y3C1,Nucleolar protein 16 OS=Homo sapiens OX=9606 GN=NOP16 PE=1 SV=2,-0.4005779743377115,-0.7360674999795804,-0.06508844869584252,6.732046434166422,-2.4856836152191386,0.021588772224569876,0.13069959400820683,-3.4515163168446255,Nucleolar protein 16 ,NOP16 
P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",0.7851669242515179,0.12660261086547409,1.4437312376375617,6.69502793986301,2.481998714258791,0.02176023463130344,0.13085349147414688,-3.458471853084848,"Thioredoxin-dependent peroxide reductase, mitochondrial ",PRDX3 
Q6DKI1,60S ribosomal protein L7-like 1 OS=Homo sapiens OX=9606 GN=RPL7L1 PE=1 SV=1,-0.3431346433359584,-0.6318621086993947,-0.054407177972522036,7.581150770428312,-2.4740827312193514,0.022132882549219947,0.1318740211329416,-3.473395941815481,60S ribosomal protein L7-like 1 ,RPL7L1 
Q13404,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2,-0.3938605439284752,-0.7255286440206565,-0.0621924438362938,6.737210964633765,-2.4721596997905433,0.022224304900752438,0.1318740211329416,-3.4770177437354937,Ubiquitin-conjugating enzyme E2 variant 1 ,UBE2V1 
Q9Y224,"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1",0.6039441158150117,0.09313592249451785,1.1147523091355056,6.353524594779464,2.46136855910949,0.02274389307953919,0.13406926446886258,-3.497314529465957,"RNA transcription, translation and transport factor protein ",RTRAF 
Q9Y2V2,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2,-0.6209885433287616,-1.1494880768842348,-0.09248900977328844,7.503248426417472,-2.4461141994405553,0.023497724496764037,0.13760758920980767,-3.525927165140258,Calcium-regulated heat-stable protein 1 ,CARHSP1 
P33316,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4",-0.46436410172328396,-0.8653726141238848,-0.06335558932268315,7.562160306697994,-2.4106979360891687,0.02533849418736544,0.1474239661810353,-3.591995381828633,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial ",DUT 
Q8WXF1,Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,-0.32423955425551576,-0.6049844125085712,-0.043494696002460365,7.063745976669592,-2.4043181325425174,0.02568400219506428,0.14847010301146835,-3.603842152041056,Paraspeckle component 1 ,PSPC1 
Q8N684,Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1,0.4822250053135545,0.06289200783299381,0.9015580027941152,6.927225028284441,2.394023653914644,0.026250747718225564,0.15077352535596222,-3.622922531560419,Cleavage and polyadenylation specificity factor subunit 7 ,CPSF7 
Q9UQE7,Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2,0.5853147327350674,0.07382693740055335,1.0968025280695815,7.243857583357661,2.3822751984970263,0.026911698665540194,0.15358523569633128,-3.644643668435501,Structural maintenance of chromosomes protein 3 ,SMC3 
O76021,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3,0.3742080124775018,0.04564099373652103,0.7027750312184826,7.65769209498901,2.370974396641004,0.027561982266241437,0.15630086145919195,-3.6654822614241818,Ribosomal L1 domain-containing protein 1 ,RSL1D1 
P26639,"Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS PE=1 SV=3",0.43521164126333006,0.05182695963114353,0.8185963228955166,7.494789955952166,2.3632164241578284,0.028016787359759574,0.15788076398958853,-3.679756499803365,"Threonine--tRNA ligase, cytoplasmic ",TARS 
P62333,26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1,0.33914436743362353,0.0391889584808347,0.6390997763864124,7.203714746920131,2.353778870608348,0.028579412624709994,0.16004471069837595,-3.697086361005249,26S proteasome regulatory subunit 10B ,PSMC6 
O14744,Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4,0.3826968299193466,0.04244797736634426,0.722945682472349,7.88498428933954,2.3415096101471855,0.02932646526597952,0.1632081545237121,-3.7195586055253216,Protein arginine N-methyltransferase 5 ,PRMT5 
Q9NVV4,"Poly(A) RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=MTPAP PE=1 SV=1",0.3995698500676242,0.043150365360841325,0.7559893347744071,6.794897737350721,2.3338289448729133,0.02980326041270522,0.1648377859863202,-3.7335931737167436,"Poly(A) RNA polymerase, mitochondrial ",MTPAP 
Q15459,Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,-0.4034316731336319,-0.7655500830779063,-0.04131326318935746,7.719772943955381,-2.3193011094890843,0.030724718487100077,0.1676610751519067,-3.7600686829153194,Splicing factor 3A subunit 1 ,SF3A1 
P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1,0.4167689234616032,0.04265852658773317,0.7908793203354733,6.9021975891533325,2.319173817920177,0.030732907022960537,0.1676610751519067,-3.7603002484001107,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 ,ATP2A2 
Q96I25,Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1,0.4424740748901729,0.0449115573962498,0.840036592384096,6.709668488890771,2.3169685936223186,0.030875086384000675,0.1676610751519067,-3.764310798074732,Splicing factor 45 ,RBM17 
Q5JTH9,RRP12-like protein OS=Homo sapiens OX=9606 GN=RRP12 PE=1 SV=2,0.33255585107772956,0.031922899903222834,0.6331888022522363,6.878153169837736,2.3028505933965566,0.03179977728274693,0.1716421713574774,-3.789935494548333,RRP12-like protein ,RRP12 
Q01081,Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3,0.6463627255431617,0.06128485299935771,1.2314405980869656,8.043751523413961,2.2998545944863276,0.03199925658138662,0.17168463411330787,-3.7953619166845693,Splicing factor U2AF 35 kDa subunit ,U2AF1 
Q9NR12,PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1,-0.33705439120744984,-0.6434085909056891,-0.03070019150921055,7.483370156026181,-2.29041352942203,0.03263541240537739,0.17319339440974013,-3.812435454029174,PDZ and LIM domain protein 7 ,PDLIM7 
O60264,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1,0.7762012382143951,0.07055602577284181,1.4818464506559486,6.876430668712205,2.2899483187001675,0.032667057650944284,0.17319339440974013,-3.813275719764089,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 ,SMARCA5 
P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,0.35630461019775583,0.0316312898980024,0.6809779304975092,7.178999589135047,2.2846127090996275,0.03303202608167855,0.17409820805402343,-3.822905933232059,Hexokinase-1 ,HK1 
Q8NB90,Spermatogenesis-associated protein 5 OS=Homo sapiens OX=9606 GN=SPATA5 PE=1 SV=3,0.3086706197838876,0.026110977502459887,0.5912302620653154,7.799996816503982,2.274169920418957,0.033757197660018626,0.17687981931799232,-3.8417167164033255,Spermatogenesis-associated protein 5 ,SPATA5 
Q9UHI6,Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens OX=9606 GN=DDX20 PE=1 SV=2,0.445464552656404,0.03714806017531347,0.8537810451374945,6.503177354648794,2.2711926721887656,0.0339666053605025,0.17694231629657117,-3.847070589784448,Probable ATP-dependent RNA helicase DDX20 ,DDX20 
Q8WVV9,Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens OX=9606 GN=HNRNPLL PE=1 SV=1,-0.5424323337145428,-1.042168929973204,-0.04269573745588168,6.529250999869285,-2.2596551409829684,0.03478941413522913,0.17940563580382288,-3.867779741792572,Heterogeneous nuclear ribonucleoprotein L-like ,HNRNPLL 
P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,0.53869555123252,0.04124566237416355,1.0361454400908765,7.451633463734206,2.254404278102451,0.035169899385415856,0.17940563580382288,-3.87718442994129,Adenosylhomocysteinase ,AHCY 
Q5BKZ1,DBIRD complex subunit ZNF326 OS=Homo sapiens OX=9606 GN=ZNF326 PE=1 SV=2,-0.4161943201900466,-0.8011112795543258,-0.031277360825767375,7.653196860564338,-2.2509552014514065,0.035421894833125446,0.17940563580382288,-3.8833550466547555,DBIRD complex subunit ZNF326 ,ZNF326 
Q14152,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,-0.26081450780378773,-0.5021858323604537,-0.019443183247121826,7.034239301172358,-2.249488725291571,0.03552953818703173,0.17940563580382288,-3.8859769948706493,Eukaryotic translation initiation factor 3 subunit A ,EIF3A 
O15479,Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3,-0.2994940040811025,-0.5767031265590261,-0.02228488160317882,7.813944867919468,-2.249149704263204,0.035554465841811045,0.17940563580382288,-3.8865829967439085,Melanoma-associated antigen B2 ,MAGEB2 
Q99832,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,0.3963949719683704,0.02905243983129724,0.7637375041054436,7.89776363382507,2.246439210288752,0.03575434045157901,0.17940563580382288,-3.8914260990593177,T-complex protein 1 subunit eta ,CCT7 
Q9BQA1,Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,-0.45840523529491634,-0.8834349362096461,-0.03337553438018659,6.661364269078875,-2.2452672339473083,0.03584108125991551,0.17940563580382288,-3.8935191248484795,Methylosome protein 50 ,WDR77 
